T2M,WS10M,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,rain_label
-4.14,6.04,55.0,94.32,228.44,18.16,0
0.4,4.02,46.44,94.1,237.17,22.9,0
4.14,3.3,55.88,93.8,254.12,22.55,0
7.97,3.87,54.88,93.88,266.96,21.3,0
11.09,4.38,68.31,93.7,302.42,17.95,0
11.54,6.05,68.44,93.44,311.45,19.17,0
9.32,5.37,50.75,93.5,286.84,22.04,0
2.19,4.88,49.75,94.19,262.8,22.71,0
5.4,3.09,48.31,94.12,255.02,23.35,0
4.76,5.15,58.5,94.15,270.34,19.22,0
7.83,3.45,58.06,93.82,268.97,23.72,0
13.53,7.58,47.44,92.9,311.88,17.9,0
15.44,5.91,44.5,92.67,313.78,21.71,0
14.18,4.7,61.06,92.54,337.84,7.88,0
16.34,4.89,61.88,92.24,353.79,14.23,1
0.66,10.64,79.06,93.03,307.45,4.7,1
-3.92,8.62,74.31,93.39,280.21,6.53,0
-1.6,7.21,71.31,92.74,271.98,13.84,0
2.69,5.16,71.19,93.25,267.68,24.24,0
9.4,6.55,69.19,92.53,301.73,22.16,0
10.3,8.04,46.56,91.8,297.16,19.49,0
4.35,4.99,49.38,93.23,300.68,16.7,0
4.87,5.22,58.5,93.76,323.65,13.35,0
1.76,8.23,78.5,93.3,317.99,4.85,0
-1.07,10.09,62.0,93.38,271.01,13.45,0
3.22,6.27,52.31,93.5,257.89,22.07,0
5.62,6.11,56.75,93.58,286.07,19.74,0
10.4,3.46,67.19,93.48,307.7,21.63,0
4.38,7.12,80.56,93.66,319.82,4.87,1
-0.71,5.39,57.62,94.12,263.05,17.89,0
4.62,5.14,48.62,93.94,251.22,24.67,0
11.03,7.1,43.31,93.69,289.02,26.04,0
14.71,4.2,56.19,93.67,302.68,26.69,0
15.95,3.55,58.69,93.59,308.95,27.54,0
19.07,5.7,43.56,92.83,320.38,25.35,0
18.21,5.05,53.0,92.45,329.73,26.09,0
14.65,7.74,49.75,92.62,327.04,24.1,0
3.62,11.02,77.38,94.34,315.51,8.0,0
5.04,5.95,51.25,95.12,269.96,24.98,0
6.13,5.12,45.69,94.11,243.67,29.81,0
6.62,7.54,51.12,93.83,296.56,19.73,0
10.83,4.38,52.94,93.96,288.66,27.1,0
14.12,2.41,50.88,93.72,304.47,27.52,0
14.19,6.22,71.94,93.37,356.03,13.56,0
16.8,2.86,67.56,93.16,347.05,22.09,0
13.62,5.47,75.31,93.49,344.41,11.8,0
15.47,2.89,59.69,93.79,320.3,25.95,0
13.08,5.91,39.75,94.32,282.34,30.13,0
13.75,3.34,50.12,93.87,301.68,29.14,0
21.65,4.74,46.38,93.34,351.12,24.07,0
26.47,4.63,36.62,92.74,380.35,24.07,0
22.19,4.61,47.62,92.89,357.31,24.67,0
21.94,5.08,55.94,92.91,373.54,19.04,0
23.25,5.94,55.94,92.98,349.24,29.11,0
21.63,8.2,77.5,92.62,394.53,14.18,0
19.16,3.79,71.69,92.31,373.16,17.95,0
16.69,7.98,59.81,92.5,353.73,21.17,0
14.33,8.03,54.25,92.83,332.38,17.39,0
14.36,5.62,60.81,93.25,326.48,25.7,0
14.25,5.26,66.62,93.98,339.17,22.83,0
18.73,8.34,74.38,93.66,377.73,16.36,1
24.02,7.59,64.19,93.2,375.08,26.69,0
24.8,8.33,64.06,92.85,378.01,24.76,0
22.72,6.09,75.06,92.43,390.68,11.71,0
21.97,5.61,74.5,92.45,361.42,25.69,0
21.37,7.56,79.69,92.01,384.85,15.71,1
18.05,4.12,61.5,92.15,344.16,26.47,0
18.75,7.2,44.75,92.63,312.24,30.69,0
14.94,7.95,58.5,93.43,339.44,19.96,0
15.81,3.35,50.38,93.68,296.48,31.51,0
20.01,8.84,55.62,92.87,341.77,29.91,0
19.06,4.9,67.44,93.25,372.15,19.62,0
16.49,5.13,56.19,93.71,341.27,19.88,0
17.23,3.69,56.06,93.62,318.62,28.61,0
20.04,3.07,54.12,93.34,335.12,29.76,0
19.17,5.66,65.44,92.7,366.22,14.93,0
20.58,5.99,45.81,93.14,321.32,31.51,0
24.7,5.23,52.0,92.88,370.62,29.81,0
30.29,6.76,38.19,92.37,387.69,26.03,0
25.45,7.2,54.0,93.23,358.38,30.16,0
21.97,5.15,56.81,93.65,366.34,25.89,0
26.87,5.41,57.94,92.93,406.56,19.82,0
25.18,2.92,60.38,93.22,371.9,28.51,0
22.98,3.98,66.56,93.5,377.92,22.5,1
23.4,3.42,65.19,93.63,355.19,29.52,0
23.23,2.99,60.75,93.55,370.45,26.23,0
24.01,6.8,58.69,93.17,375.83,27.36,0
27.26,8.08,60.88,92.77,399.28,26.52,0
30.01,9.33,46.62,92.74,395.93,29.35,0
28.34,8.06,53.31,92.74,401.72,23.68,0
25.02,4.16,65.56,92.95,383.98,25.72,0
28.15,5.76,52.19,92.65,391.76,24.38,0
28.24,4.48,47.81,92.57,371.98,26.9,0
29.77,2.86,39.31,93.15,386.5,27.96,0
29.02,4.38,49.12,93.43,390.88,28.8,0
27.04,5.75,41.88,93.7,368.59,30.79,0
24.43,6.03,41.44,93.61,354.5,29.11,0
21.93,4.45,48.62,93.84,348.69,26.18,0
21.25,3.27,43.44,94.15,329.35,28.6,0
23.24,1.78,39.12,93.98,340.12,25.71,0
24.76,4.13,37.31,93.49,342.12,28.94,0
26.22,6.9,32.56,93.15,361.94,29.34,0
28.33,7.77,35.5,92.88,405.15,21.8,0
29.44,6.98,39.69,92.75,416.55,27.97,0
31.13,3.9,40.5,93.05,417.05,22.23,0
30.01,4.66,45.69,93.23,429.75,25.76,0
30.59,4.25,44.38,93.31,420.24,28.51,0
26.99,4.73,51.69,93.76,404.97,16.81,0
28.86,6.38,47.81,93.45,397.53,29.34,0
31.76,8.1,40.56,93.13,410.77,27.63,0
33.82,6.53,36.62,93.1,431.52,27.62,0
27.51,5.84,53.69,93.53,409.12,13.48,0
26.09,3.94,47.44,93.98,366.27,27.37,0
25.33,6.03,53.62,94.2,395.73,20.33,0
27.31,5.91,51.31,94.25,391.41,24.68,0
29.42,7.34,46.81,93.63,390.2,28.81,0
27.58,4.26,52.62,93.45,401.97,21.78,0
26.77,4.34,51.5,93.28,387.99,27.32,0
27.01,1.82,57.19,93.06,378.66,28.44,0
28.8,3.49,53.62,93.03,405.8,20.79,0
25.9,4.95,50.44,93.33,385.76,27.35,0
25.88,1.86,49.81,93.71,372.46,26.75,0
23.04,4.51,72.44,93.61,405.36,10.85,0
22.17,5.35,53.81,93.96,353.98,28.03,0
17.12,2.45,62.5,93.91,385.04,12.54,0
16.07,4.12,77.31,93.6,386.97,7.86,0
20.85,3.34,80.56,93.41,413.09,7.45,0
23.7,2.97,68.56,93.78,401.98,20.92,0
25.36,2.0,66.19,93.92,391.01,24.89,0
24.76,5.5,73.0,93.5,394.63,23.92,1
24.57,2.95,74.25,93.17,393.52,24.4,0
21.57,5.49,70.56,93.87,403.93,11.28,0
22.66,4.71,75.19,93.66,404.9,12.43,0
25.73,3.23,73.25,93.28,413.53,12.96,0
25.96,2.41,68.62,93.1,403.63,22.18,0
23.64,3.48,58.06,93.49,394.01,20.16,0
21.56,2.88,62.81,93.57,386.71,12.5,0
22.87,2.85,65.31,93.86,364.2,24.02,0
24.08,4.41,57.19,93.95,354.87,26.49,0
24.27,3.84,72.5,93.7,382.71,21.62,0
22.98,2.78,76.19,93.72,376.41,25.05,0
20.54,3.38,71.25,93.97,376.19,19.26,0
20.51,4.65,75.06,93.83,375.63,16.12,0
21.48,2.49,74.0,93.63,374.88,21.73,0
21.48,2.9,72.75,93.85,398.23,14.55,0
22.01,5.54,71.62,93.83,408.88,12.62,0
22.19,6.06,68.31,93.71,392.37,16.5,0
25.33,5.38,61.06,93.46,376.89,23.31,0
27.72,6.21,53.5,93.3,379.2,23.6,0
28.73,6.8,48.81,93.32,391.54,23.8,0
26.39,4.06,56.12,93.5,398.59,21.57,0
26.62,6.7,61.06,93.41,398.16,19.51,0
29.63,8.51,49.62,93.4,392.5,24.83,0
30.86,8.48,46.0,93.61,396.57,23.92,0
31.23,8.12,40.19,93.49,398.94,24.72,0
30.82,5.73,38.5,93.35,389.23,23.46,0
28.29,4.75,47.62,93.47,389.91,21.29,0
30.32,3.73,48.38,93.35,393.38,24.64,0
30.62,3.82,41.0,93.33,409.3,23.78,0
28.83,1.96,53.38,93.15,405.61,23.74,0
24.29,5.2,42.62,93.56,353.48,24.74,0
23.87,2.33,47.5,93.73,349.34,24.53,0
26.14,5.9,44.88,93.58,375.0,22.11,0
27.49,6.66,42.25,93.69,398.13,20.33,0
27.92,6.38,43.38,93.77,399.7,19.1,0
30.18,6.39,39.12,93.4,382.41,22.93,0
30.2,4.22,38.75,93.29,387.12,22.77,0
30.73,4.82,39.25,93.06,408.36,21.64,0
30.54,7.65,32.12,92.92,381.91,22.71,0
27.32,3.01,51.56,93.39,400.38,20.78,0
23.54,3.0,74.31,93.91,405.08,12.57,0
21.76,4.3,60.0,94.13,387.82,15.97,0
18.58,3.55,48.75,93.92,368.65,10.21,0
19.65,6.34,65.94,93.27,387.2,11.45,0
18.6,5.91,70.5,93.77,389.6,6.5,0
13.8,3.8,82.75,94.18,381.08,4.14,0
21.26,5.97,72.5,93.28,391.15,10.11,0
25.62,6.03,60.94,92.6,379.93,21.07,0
19.12,5.37,61.44,93.25,362.38,12.7,0
16.72,3.42,47.31,93.75,305.17,20.27,0
19.87,4.75,50.56,93.19,329.67,21.43,0
20.85,9.31,47.69,92.71,341.03,20.11,0
17.5,7.98,60.06,92.34,358.81,10.67,0
17.65,6.5,63.75,93.25,337.2,17.78,0
19.51,8.16,58.81,92.76,328.29,20.12,0
23.99,8.11,47.69,92.37,351.27,19.29,0
24.23,8.16,55.94,92.53,395.47,8.45,1
12.83,5.8,58.12,93.52,290.09,20.49,1
16.17,5.65,49.44,93.34,301.28,20.06,0
18.44,4.7,54.88,92.8,325.67,18.0,0
17.59,4.77,52.75,93.28,320.71,19.32,0
20.6,5.38,81.12,93.01,370.95,14.12,1
19.88,3.39,80.75,92.54,403.0,8.28,0
13.78,8.27,67.12,92.67,330.3,14.76,0
6.58,10.98,52.69,93.35,294.05,10.1,0
10.4,7.7,49.5,93.6,279.55,18.81,0
15.03,4.64,52.81,93.63,293.4,18.5,0
17.61,9.03,45.31,92.95,317.37,15.67,0
17.9,7.53,51.5,92.98,312.45,17.68,0
18.95,9.05,62.31,92.72,339.59,15.38,0
14.33,7.62,57.56,92.65,307.21,17.33,0
11.63,3.06,49.19,94.02,312.74,15.49,0
12.73,6.56,46.75,94.28,313.58,16.19,0
12.62,9.56,79.5,93.07,346.9,4.72,1
6.86,8.77,63.94,93.76,293.15,10.94,0
6.58,3.62,63.12,93.63,259.46,16.0,0
6.35,5.68,58.88,93.54,280.7,12.24,0
4.58,3.75,63.44,93.76,285.3,10.91,0
8.35,4.97,53.81,93.18,261.48,16.17,0
9.22,5.54,60.19,93.1,297.03,9.41,0
7.37,4.12,67.5,93.57,287.51,15.42,0
9.21,5.95,66.19,93.6,302.83,12.79,0
8.01,5.3,67.88,93.8,297.05,14.01,0
4.83,2.48,70.62,94.54,319.04,7.2,0
7.53,5.52,61.06,94.05,276.98,14.42,0
7.4,4.82,52.94,94.04,259.8,15.3,0
10.97,3.89,55.44,93.15,281.56,14.84,0
7.2,6.99,76.5,93.55,323.51,7.55,0
4.49,3.99,89.62,93.5,333.84,2.68,0
4.34,2.3,81.44,93.02,299.95,8.3,0
7.03,6.13,61.81,92.43,270.88,13.98,0
7.83,7.6,56.56,93.27,270.98,12.79,0
6.7,5.01,53.19,93.83,247.27,14.16,0
9.66,8.01,52.88,92.37,287.37,8.25,0
6.17,4.49,65.62,93.29,266.03,12.56,0
0.84,5.93,90.0,93.52,295.02,2.44,1
-0.92,3.71,78.0,94.17,247.77,13.02,0
3.5,3.88,71.56,94.5,254.05,12.99,0
6.89,4.31,66.69,93.09,276.34,10.07,0
6.68,3.45,61.06,94.04,264.88,12.56,0
4.76,4.41,76.44,94.28,289.67,7.26,0
0.3,7.36,66.88,94.78,278.16,8.19,0
-2.72,3.41,59.25,95.53,217.34,12.93,0
3.9,5.48,69.44,93.94,259.91,12.29,0
6.62,3.84,75.38,93.29,278.26,10.27,0
6.26,5.41,76.5,92.48,272.17,11.1,0
8.44,4.26,58.56,91.5,286.05,11.31,0
6.21,8.01,51.19,92.75,257.98,11.4,0
4.76,5.17,47.0,93.88,243.12,11.19,0
7.37,6.93,61.81,93.04,274.04,9.92,0
8.96,3.79,65.5,92.79,287.17,10.86,0
-5.17,10.09,64.94,94.55,276.84,4.77,0
-3.3,4.02,35.81,95.34,252.39,7.86,0
-4.12,3.78,59.0,95.58,235.55,9.48,0
-2.74,7.52,68.75,94.43,256.18,6.35,0
-1.3,4.34,70.69,93.92,252.5,8.6,0
-3.42,5.15,56.69,94.57,233.95,10.75,0
-1.85,5.12,60.69,93.92,235.16,10.46,0
-1.6,3.81,72.69,94.41,254.16,6.99,0
-0.47,4.34,78.88,94.06,244.05,9.32,0
3.0,3.24,75.19,93.74,240.3,10.11,0
1.58,2.26,77.88,93.45,260.05,7.8,0
5.82,4.01,63.0,92.26,273.18,8.99,0
1.17,5.77,79.25,92.16,276.55,5.19,0
-6.59,9.85,54.25,92.98,248.06,7.68,0
-11.16,5.6,50.44,94.2,219.8,8.91,0
-13.32,4.1,55.75,94.9,225.51,9.55,0
-13.84,4.16,65.75,94.74,241.8,4.16,0
-9.93,4.09,72.75,93.51,256.16,2.11,0
-10.49,5.08,62.62,93.99,222.81,9.37,0
-3.34,5.1,58.94,93.8,236.68,8.27,0
-8.42,4.48,70.31,94.85,221.88,8.67,0
-2.98,3.4,74.81,94.07,234.01,9.04,0
-1.97,4.75,72.5,93.15,254.59,6.84,0
-2.04,4.52,71.38,93.92,234.15,9.41,0
2.38,5.3,63.31,93.52,271.43,6.51,0
2.9,4.18,74.69,93.68,251.62,9.34,0
1.37,4.52,63.94,94.14,242.27,9.42,0
2.98,4.29,66.69,92.81,263.73,8.75,0
-2.17,7.92,75.25,92.77,266.18,6.92,0
-8.05,4.73,60.31,93.12,251.43,5.27,0
-5.21,3.31,69.94,92.68,241.17,7.39,0
-7.46,4.75,71.88,93.82,234.73,8.68,0
-11.0,3.89,69.81,94.76,248.69,3.47,0
-3.94,6.0,88.5,93.86,268.3,6.22,0
-0.95,5.52,71.94,94.36,223.06,9.69,0
1.19,4.99,61.56,94.05,236.63,9.48,0
2.55,4.84,58.06,94.0,246.32,9.04,0
1.34,7.05,56.88,93.28,249.32,9.58,0
-8.9,6.59,52.69,94.26,218.48,9.81,0
-2.04,5.61,60.81,93.79,251.09,8.95,0
-1.17,4.61,73.0,93.55,251.79,8.63,0
-8.62,5.52,75.44,94.02,276.48,2.55,0
-8.28,3.79,86.81,94.36,235.1,8.89,0
-1.92,6.15,78.12,92.71,257.58,9.34,0
-4.39,8.48,58.69,93.33,270.09,3.29,0
-14.85,8.15,56.31,94.56,202.05,7.35,0
-16.04,5.26,48.56,94.55,180.56,9.93,0
-4.34,4.56,66.12,93.57,238.92,9.04,0
-6.45,3.98,81.06,94.11,269.94,5.82,0
-5.14,5.83,89.44,93.38,276.3,6.67,0
-1.6,3.79,88.88,92.28,276.49,3.22,0
2.53,6.41,64.69,92.8,239.52,10.28,0
3.42,5.55,63.31,92.21,277.75,4.37,0
2.34,5.68,62.0,92.92,254.1,10.11,0
0.96,10.14,52.88,93.94,243.34,10.72,0
2.02,5.29,57.25,93.47,266.78,7.83,0
1.41,12.42,43.81,93.52,231.71,10.64,0
-0.37,5.27,54.5,93.63,232.01,10.85,0
1.4,8.81,60.44,93.4,240.84,9.88,0
4.55,5.63,47.19,93.14,251.73,11.36,0
-0.17,8.95,51.19,93.9,235.33,10.67,0
-2.42,5.38,50.19,94.01,249.7,10.48,0
-4.27,7.52,55.69,94.2,270.18,6.57,0
-12.02,5.0,39.38,95.34,202.74,11.93,0
0.05,8.05,60.31,93.56,265.97,8.55,0
3.59,6.61,71.5,93.21,261.94,10.61,0
1.01,9.8,52.75,93.02,260.62,9.08,0
-10.31,5.45,37.25,94.46,232.26,11.43,0
-10.63,3.38,50.62,94.24,222.3,12.07,0
-2.93,5.68,47.19,92.92,231.74,12.9,0
-0.63,7.0,59.12,92.58,266.67,8.98,0
-5.89,2.98,77.19,93.27,273.76,4.1,0
-6.85,5.46,65.5,93.59,262.98,7.68,0
-8.25,3.91,71.12,94.05,240.26,11.92,0
-6.72,4.13,72.44,93.7,275.08,5.71,0
-10.19,8.47,83.19,93.98,251.8,3.63,0
-15.42,6.48,65.12,95.1,202.38,12.56,0
-16.53,3.03,70.06,94.7,218.87,7.5,0
-12.23,5.37,82.19,93.67,255.42,4.33,0
-6.46,3.67,80.38,93.42,253.73,10.69,0
-10.14,4.27,74.75,94.23,258.84,3.1,0
-11.27,2.27,73.31,94.45,265.48,5.8,0
-5.62,6.2,82.38,93.78,278.66,9.39,0
-1.25,5.54,77.69,93.4,263.79,11.77,0
3.05,4.68,73.06,92.65,259.31,14.94,0
1.05,7.41,68.0,93.2,257.77,15.18,0
2.73,6.34,62.62,93.19,264.09,14.33,0
3.52,6.48,69.69,93.11,280.2,11.18,0
5.26,7.38,51.56,93.25,254.07,16.04,0
5.71,6.84,44.38,92.87,250.28,15.48,0
3.55,5.36,51.25,92.64,268.59,11.94,0
1.22,10.26,51.0,92.64,257.68,12.43,0
2.07,6.23,46.0,92.84,243.05,16.33,0
0.76,5.47,58.69,93.33,252.27,15.25,0
-4.33,4.06,67.12,94.24,285.01,4.37,0
-3.07,6.59,59.38,94.0,272.28,8.59,0
-9.91,5.47,55.38,94.54,252.18,7.93,0
-6.08,5.38,59.56,93.76,250.87,13.66,0
-4.6,5.7,56.06,93.03,258.88,12.49,0
-1.88,6.18,65.69,92.88,284.06,10.34,0
-12.8,6.8,62.81,94.26,255.12,3.41,0
-16.19,4.68,52.69,94.79,227.58,8.53,0
-8.6,6.18,55.81,94.03,239.07,12.01,0
-0.69,3.65,73.88,93.24,280.65,13.89,0
-2.29,4.77,70.06,93.99,248.02,16.86,0
4.3,7.41,68.56,93.18,271.19,15.22,0
0.01,8.16,75.94,93.27,283.98,12.1,0
1.4,3.97,58.75,94.21,254.66,18.58,0
9.55,6.45,46.69,93.43,277.59,18.97,0
12.76,4.53,43.56,92.69,308.94,16.51,0
3.25,9.55,73.75,92.78,291.17,5.37,0
3.93,6.14,52.81,93.96,233.21,20.86,0
8.25,5.16,37.56,93.1,249.57,21.2,0
8.27,6.43,40.19,93.2,247.42,21.56,0
5.9,8.7,47.81,93.27,256.99,20.6,0
0.8,4.48,55.25,94.1,257.98,20.31,0
8.81,6.61,42.56,91.93,300.27,14.35,0
2.61,8.46,69.0,92.14,292.12,6.73,0
4.35,5.12,57.88,93.65,253.4,20.25,0
7.89,4.91,39.38,93.08,247.54,22.36,0
5.69,8.6,51.75,93.52,250.28,22.28,0
-3.85,5.53,62.25,94.63,271.52,9.05,0
-2.16,3.53,54.62,94.43,260.3,17.11,0
0.39,5.23,53.75,94.15,262.81,18.99,0
-0.13,4.51,49.56,94.15,236.18,22.92,0
6.23,10.43,66.62,92.12,289.72,22.08,0
3.94,7.12,74.81,92.11,297.37,11.79,0
4.08,4.16,59.94,93.57,265.66,19.33,0
7.05,6.04,55.06,93.78,267.26,22.4,0
12.8,4.73,44.75,92.44,315.83,15.14,0
6.11,11.11,48.88,92.48,275.41,17.64,0
1.37,3.98,49.69,93.49,269.06,17.32,0
3.33,5.52,66.75,92.97,314.41,9.69,0
1.76,7.86,79.06,92.88,315.45,4.25,0
3.4,5.25,54.81,93.65,255.43,23.72,0
8.98,7.7,42.06,93.22,293.06,21.26,0
9.83,3.81,69.38,92.94,300.88,21.94,0
7.26,6.69,66.25,93.27,289.88,17.3,0
8.06,4.77,47.94,93.74,280.84,24.99,0
15.23,4.69,43.25,92.88,300.3,24.38,0
13.16,5.66,43.12,93.32,309.18,22.09,0
15.41,5.64,41.0,93.2,305.08,23.74,0
14.53,4.62,67.38,92.25,331.68,17.58,0
2.9,12.09,72.12,92.9,301.75,2.37,1
0.53,6.76,51.69,93.99,254.3,20.57,0
6.76,6.41,43.31,93.19,266.11,21.35,0
8.22,8.38,47.69,92.94,293.07,22.3,0
5.26,3.03,54.06,94.15,275.73,24.27,0
12.76,8.88,58.88,93.63,301.27,23.53,0
15.25,4.94,61.06,93.29,346.68,17.76,0
15.96,3.07,75.56,93.33,352.37,17.67,0
15.24,6.61,46.44,93.81,298.12,27.08,0
15.35,8.2,39.69,93.4,311.7,23.23,0
18.65,8.55,55.25,92.2,363.06,16.93,1
14.39,5.98,38.5,92.85,291.24,27.43,0
16.12,4.41,37.38,92.84,306.54,22.92,0
19.61,7.47,47.31,91.69,335.24,22.45,0
16.04,7.59,60.62,90.98,336.63,20.09,0
4.66,12.14,77.19,91.58,326.78,7.4,0
5.13,12.04,69.5,92.9,305.62,9.99,0
6.65,8.99,53.19,93.63,291.73,18.76,0
8.67,6.92,47.31,93.58,265.79,28.48,0
13.52,4.12,46.0,93.15,298.23,26.61,0
16.36,3.44,53.0,93.12,315.3,27.09,0
15.0,4.87,60.69,92.87,318.52,21.81,0
16.13,5.03,56.31,92.82,324.91,23.72,0
17.58,3.59,67.69,92.1,336.13,23.82,0
20.09,3.09,57.94,91.98,338.08,25.98,0
13.59,7.67,61.5,92.59,319.88,23.87,0
14.83,4.21,46.0,92.95,311.14,27.79,0
18.56,4.94,36.12,92.68,324.45,26.39,0
14.44,8.2,68.75,92.43,370.37,5.71,0
7.03,9.34,65.25,93.52,324.34,10.33,0
10.0,5.99,46.31,94.32,291.25,22.24,0
11.27,4.46,45.25,94.28,293.05,23.5,0
9.53,4.09,41.81,94.05,276.73,27.31,0
8.19,3.16,57.69,93.69,331.56,10.9,0
9.05,3.04,70.69,93.86,322.39,17.29,0
16.9,9.06,60.81,93.18,343.74,24.78,0
22.71,5.14,50.88,92.33,351.23,28.62,0
21.68,6.87,50.75,92.97,360.04,23.73,0
20.94,6.84,47.56,93.6,346.96,27.37,0
19.1,4.59,64.69,93.88,352.87,26.89,0
17.48,3.46,82.94,93.81,373.47,9.43,0
19.9,4.34,74.88,93.49,379.3,16.61,0
19.15,2.7,81.69,93.23,373.01,17.75,0
20.51,3.41,62.25,93.3,353.26,27.58,0
23.32,2.02,52.62,93.34,353.14,29.19,0
24.96,2.9,50.62,93.5,367.38,29.12,0
25.17,4.59,52.5,93.45,367.96,28.93,0
25.26,5.41,53.31,93.5,367.12,29.01,0
23.61,5.43,62.81,93.36,381.49,19.61,0
22.98,5.38,72.88,92.9,382.3,6.86,1
21.58,4.03,61.38,93.42,351.52,29.85,0
25.6,7.27,65.88,92.77,392.43,24.26,0
22.51,4.32,69.44,93.01,391.48,20.74,0
22.12,2.39,61.38,93.15,365.22,26.19,0
22.12,4.04,70.25,93.26,366.37,26.0,1
18.26,5.98,71.38,93.52,371.84,22.75,0
17.9,5.15,71.19,93.39,371.88,14.48,1
15.39,6.44,84.94,93.26,356.75,8.98,1
18.82,2.65,68.75,93.16,353.85,26.7,0
20.95,5.52,64.5,92.86,352.7,28.22,0
17.12,5.81,54.19,93.73,315.68,31.37,0
19.3,8.2,51.94,93.26,333.75,30.57,0
23.34,7.38,66.88,92.16,379.87,28.67,1
19.68,4.07,62.12,93.03,329.54,31.61,1
23.75,7.09,64.25,92.45,384.0,23.54,0
24.15,4.65,53.5,92.33,344.74,31.65,0
26.92,5.15,57.56,92.55,378.05,27.88,0
23.29,3.9,58.75,93.36,354.64,30.62,0
25.11,5.01,64.31,93.37,381.05,28.09,1
24.94,4.65,62.94,93.05,398.96,21.26,0
22.63,3.92,76.88,93.11,377.51,29.06,1
21.01,3.15,67.06,93.53,371.25,24.09,0
19.5,2.36,77.25,93.65,371.9,23.09,0
21.72,3.23,77.31,93.45,370.59,27.79,0
21.96,5.67,86.19,92.92,386.57,20.36,1
23.39,6.8,84.69,92.4,401.04,15.57,1
23.11,4.7,72.19,92.75,366.38,28.58,0
25.14,3.71,74.19,92.95,384.59,26.62,0
24.25,4.63,65.38,92.78,375.02,27.43,0
20.79,6.08,51.56,93.55,346.0,25.24,0
18.48,4.23,52.69,94.07,321.47,30.89,0
21.12,5.7,56.44,94.02,366.82,27.74,0
24.14,8.31,62.19,93.77,389.76,25.04,0
27.66,3.64,55.19,93.34,383.45,29.05,0
28.4,3.73,50.5,93.23,387.45,28.72,0
26.81,4.03,52.38,93.16,395.74,25.45,0
23.3,4.75,50.44,93.73,346.48,30.14,0
23.92,4.8,56.81,93.54,379.12,26.61,1
24.27,7.76,69.56,93.26,392.95,28.7,0
27.94,3.89,59.38,93.29,407.68,24.06,0
25.4,3.41,63.62,93.54,403.91,22.9,0
25.82,2.98,56.81,93.78,377.35,28.44,0
21.48,5.48,49.81,93.95,344.55,29.38,0
18.67,2.99,50.12,94.01,339.51,28.83,0
18.68,3.33,58.94,93.67,374.19,11.43,0
19.83,2.88,67.62,93.69,373.94,20.03,0
21.01,5.8,65.06,93.44,395.49,18.02,0
23.8,5.28,66.31,93.25,397.24,21.61,0
29.07,5.19,56.25,92.84,415.2,26.83,0
31.56,3.58,43.56,93.09,425.25,23.85,0
29.71,4.3,49.31,93.77,402.67,28.44,0
26.51,4.17,44.12,94.14,399.98,17.05,0
28.7,7.8,49.94,93.32,403.56,28.01,0
30.61,4.45,47.62,92.87,418.02,26.19,0
31.03,3.95,48.5,93.12,398.41,27.01,0
25.73,5.48,38.31,94.01,363.54,28.68,0
23.55,3.02,45.19,94.28,367.88,28.07,0
23.04,2.78,50.0,94.05,385.69,22.89,0
22.83,3.05,50.25,93.95,376.64,22.63,0
25.47,3.96,42.25,93.66,380.35,25.71,0
24.19,4.84,46.88,93.77,357.4,27.88,0
25.29,2.98,47.06,93.86,391.61,24.06,0
27.42,3.59,41.25,93.67,378.06,27.71,0
27.63,3.39,45.06,93.55,388.11,26.18,0
27.82,4.46,49.88,93.38,408.12,19.61,0
26.35,2.96,64.94,93.19,406.2,20.38,0
25.41,3.12,63.5,93.41,411.38,20.43,0
23.05,2.7,72.75,93.44,389.82,25.89,1
24.54,4.68,78.81,93.41,388.24,25.48,1
23.06,3.46,79.5,93.78,381.03,22.55,0
20.65,4.09,64.75,94.16,345.84,27.18,0
21.05,2.19,58.19,94.01,355.7,27.08,0
22.81,4.48,58.69,93.78,378.45,24.45,0
24.26,6.38,62.94,93.32,403.02,23.65,0
23.76,2.73,76.69,93.05,407.45,19.42,0
26.08,3.05,63.62,93.26,387.75,25.83,0
26.19,3.46,63.31,93.39,386.09,25.57,1
24.83,2.48,63.88,93.12,386.8,25.74,0
26.35,4.02,55.31,92.9,392.49,25.48,0
27.89,5.1,55.75,92.69,421.85,22.23,0
27.21,2.79,60.38,93.02,419.2,22.71,0
25.62,5.09,73.5,93.25,403.38,20.18,1
24.98,4.64,71.88,92.85,405.73,21.11,0
23.37,3.14,54.12,93.16,364.1,24.2,0
21.37,4.41,64.94,93.64,381.75,22.45,0
20.8,3.86,80.19,93.87,392.11,17.13,0
21.2,4.41,93.62,93.64,408.58,7.98,1
21.86,2.37,80.94,93.11,395.47,17.39,0
21.94,3.77,73.94,93.09,368.41,23.37,0
22.55,4.02,68.69,93.25,357.1,24.72,0
23.35,3.29,60.62,92.74,379.9,19.79,0
19.7,3.3,60.81,93.23,348.77,16.19,0
21.38,4.03,58.75,93.42,343.16,24.26,0
25.78,5.47,66.88,92.72,392.48,19.78,0
23.11,5.55,52.0,93.05,375.7,21.39,0
15.8,4.09,64.94,94.24,346.67,11.81,0
16.96,1.93,58.0,94.37,318.45,23.5,0
19.15,5.66,51.62,93.76,331.55,23.59,0
23.44,3.8,52.94,92.96,358.02,22.92,0
